agents,utilities
"('MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1Tuned-1.41421356237-NST' / 'MCTS-UCB1GRAVE-0.1-NST' / 'MCTS-UCB1Tuned-0.6-NST')","-0.33333333333333326;1.0;0.33333333333333337;-1.0"
"('MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1Tuned-1.41421356237-NST' / 'MCTS-UCB1GRAVE-0.1-NST')","-0.33333333333333326;1.0;0.33333333333333337;-1.0"
"('MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1Tuned-1.41421356237-NST' / 'MCTS-UCB1GRAVE-0.1-NST')","-1.0;1.0;0.33333333333333337;-0.33333333333333326"
"('MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1Tuned-1.41421356237-NST' / 'MCTS-UCB1GRAVE-0.1-NST')","-0.33333333333333326;1.0;0.33333333333333337;-1.0"
"('MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1Tuned-1.41421356237-NST' / 'MCTS-UCB1GRAVE-0.1-NST')","-0.33333333333333326;1.0;0.33333333333333337;-1.0"
"('MCTS-UCB1GRAVE-0.1-NST' / 'MCTS-UCB1Tuned-1.41421356237-NST' / 'MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1Tuned-0.6-NST')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1GRAVE-0.1-NST' / 'MCTS-UCB1Tuned-1.41421356237-NST' / 'MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1Tuned-0.6-NST')","0.33333333333333337;1.0;-0.33333333333333326;-1.0"
"('MCTS-UCB1GRAVE-0.1-NST' / 'MCTS-UCB1Tuned-1.41421356237-NST' / 'MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1Tuned-0.6-NST')","-0.33333333333333326;1.0;0.33333333333333337;-1.0"
"('MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1Tuned-1.41421356237-NST' / 'MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1GRAVE-0.1-NST')","-0.33333333333333326;1.0;0.33333333333333337;-1.0"
"('MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1Tuned-1.41421356237-NST' / 'MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1GRAVE-0.1-NST')","-0.33333333333333326;1.0;0.33333333333333337;-1.0"
"('MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1GRAVE-0.1-NST' / 'MCTS-UCB1Tuned-1.41421356237-NST')","1.0;-0.6666666666666665;0.33333333333333337;-0.6666666666666665"
"('MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1GRAVE-0.1-NST' / 'MCTS-UCB1Tuned-1.41421356237-NST')","-0.33333333333333326;1.0;0.33333333333333337;-1.0"
"('MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1GRAVE-0.1-NST' / 'MCTS-UCB1Tuned-1.41421356237-NST')","1.0;-0.6666666666666665;0.33333333333333337;-0.6666666666666665"
"('MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1GRAVE-0.1-NST' / 'MCTS-UCB1Tuned-1.41421356237-NST')","1.0;-0.6666666666666665;0.33333333333333337;-0.6666666666666665"
"('MCTS-UCB1GRAVE-0.1-NST' / 'MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1Tuned-1.41421356237-NST')","1.0;-0.33333333333333326;0.33333333333333337;-1.0"
"('MCTS-UCB1GRAVE-0.1-NST' / 'MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1Tuned-1.41421356237-NST')","0.33333333333333337;-0.33333333333333326;1.0;-1.0"
"('MCTS-UCB1GRAVE-0.1-NST' / 'MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1Tuned-0.6-NST' / 'MCTS-UCB1Tuned-1.41421356237-NST')","-0.33333333333333326;1.0;0.33333333333333337;-1.0"
