agents,utilities
"('MCTS-ProgressiveHistory-1.41421356237-NST' / 'MCTS-UCB1Tuned-0.6-Random200')","1.0;-1.0"
"('MCTS-ProgressiveHistory-1.41421356237-NST' / 'MCTS-UCB1Tuned-0.6-Random200')","1.0;-1.0"
"('MCTS-ProgressiveHistory-1.41421356237-NST' / 'MCTS-UCB1Tuned-0.6-Random200')","1.0;-1.0"
"('MCTS-ProgressiveHistory-1.41421356237-NST' / 'MCTS-UCB1Tuned-0.6-Random200')","-1.0;1.0"
"('MCTS-ProgressiveHistory-1.41421356237-NST' / 'MCTS-UCB1Tuned-0.6-Random200')","1.0;-1.0"
"('MCTS-ProgressiveHistory-1.41421356237-NST' / 'MCTS-UCB1Tuned-0.6-Random200')","1.0;-1.0"
"('MCTS-ProgressiveHistory-1.41421356237-NST' / 'MCTS-UCB1Tuned-0.6-Random200')","1.0;-1.0"
"('MCTS-ProgressiveHistory-1.41421356237-NST' / 'MCTS-UCB1Tuned-0.6-Random200')","1.0;-1.0"
"('MCTS-ProgressiveHistory-1.41421356237-NST' / 'MCTS-UCB1Tuned-0.6-Random200')","-1.0;1.0"
"('MCTS-ProgressiveHistory-1.41421356237-NST' / 'MCTS-UCB1Tuned-0.6-Random200')","1.0;-1.0"
"('MCTS-UCB1Tuned-0.6-Random200' / 'MCTS-ProgressiveHistory-1.41421356237-NST')","0.0;0.0"
"('MCTS-UCB1Tuned-0.6-Random200' / 'MCTS-ProgressiveHistory-1.41421356237-NST')","1.0;-1.0"
"('MCTS-UCB1Tuned-0.6-Random200' / 'MCTS-ProgressiveHistory-1.41421356237-NST')","1.0;-1.0"
"('MCTS-UCB1Tuned-0.6-Random200' / 'MCTS-ProgressiveHistory-1.41421356237-NST')","1.0;-1.0"
"('MCTS-UCB1Tuned-0.6-Random200' / 'MCTS-ProgressiveHistory-1.41421356237-NST')","1.0;-1.0"
"('MCTS-UCB1Tuned-0.6-Random200' / 'MCTS-ProgressiveHistory-1.41421356237-NST')","-1.0;1.0"
"('MCTS-UCB1Tuned-0.6-Random200' / 'MCTS-ProgressiveHistory-1.41421356237-NST')","-1.0;1.0"
"('MCTS-UCB1Tuned-0.6-Random200' / 'MCTS-ProgressiveHistory-1.41421356237-NST')","1.0;-1.0"
"('MCTS-UCB1Tuned-0.6-Random200' / 'MCTS-ProgressiveHistory-1.41421356237-NST')","1.0;-1.0"
"('MCTS-UCB1Tuned-0.6-Random200' / 'MCTS-ProgressiveHistory-1.41421356237-NST')","-1.0;1.0"
